order_id,product_id,quantity,discount
O05571,P0065,2,0.15
O05571,P0083,2,0.0
O05572,P0104,2,0.0
O05572,P0028,1,0.0
O05573,P0092,1,0.0
O05573,P0137,5,0.15
O05574,P0030,1,0.0
O05574,P0131,2,0.15
O05575,P0074,1,0.0
O05576,P0096,1,0.05
O05576,P0134,3,0.0
O05576,P0156,1,0.0
O05577,P0136,1,0.2
O05577,P0003,3,0.05
O05578,P0193,1,0.15
O05578,P0012,1,0.0
O05578,P0105,2,0.0
O05579,P0025,1,0.1
O05580,P0014,1,0.05
O05580,P0110,1,0.0
O05580,P0103,1,0.05
O05581,P0179,2,0.0
O05581,P0051,2,0.05
O05581,P0188,1,0.05
O05582,P0016,1,0.1
O05582,P0019,3,0.05
O05583,P0077,2,0.05
O05584,P0082,2,0.0
O05585,P0032,2,0.0
O05585,P0084,2,0.1
O05585,P0064,3,0.05
O05585,P0141,1,0.05
O05586,P0061,4,0.0
O05586,P0151,1,0.0
O05587,P0001,2,0.0
O05588,P0166,1,0.15
O05588,P0099,2,0.0
O05588,P0128,2,0.0
O05589,P0126,1,0.1
O05590,P0038,1,0.0
O05590,P0075,1,0.15
O05591,P0042,1,0.0
O05591,P0028,2,0.0
O05592,P0002,2,0.0
O05593,P0020,3,0.1
O05594,P0194,5,0.05
O05595,P0110,1,0.0
O05596,P0063,1,0.0
O05597,P0117,4,0.0
O05598,P0164,1,0.05
O05598,P0134,4,0.15
O05598,P0068,2,0.15
O05599,P0143,1,0.1
O05599,P0153,1,0.1
O05599,P0134,1,0.0
O05600,P0200,2,0.0
O05600,P0083,1,0.0
O05600,P0169,5,0.1
O05601,P0066,2,0.05
O05601,P0014,3,0.1
O05601,P0098,3,0.15
O05602,P0056,1,0.0
O05602,P0037,3,0.05
O05602,P0149,1,0.05
O05603,P0172,1,0.0
O05603,P0073,1,0.1
O05604,P0063,1,0.1
O05604,P0011,2,0.1
O05604,P0152,1,0.0
O05605,P0187,2,0.05
O05606,P0044,1,0.0
O05606,P0189,1,0.1
O05607,P0025,2,0.0
O05608,P0067,1,0.05
O05608,P0199,1,0.1
O05608,P0193,1,0.05
O05609,P0083,2,0.0
O05610,P0159,1,0.2
O05611,P0112,1,0.05
O05612,P0188,1,0.0
O05612,P0091,2,0.2
O05612,P0078,1,0.1
O05613,P0175,2,0.0
O05613,P0092,4,0.0
O05613,P0162,1,0.05
O05614,P0137,2,0.05
O05614,P0081,1,0.05
O05615,P0134,5,0.05
O05616,P0179,3,0.0
O05616,P0054,2,0.05
O05617,P0097,3,0.0
O05618,P0083,2,0.0
O05619,P0150,1,0.0
O05620,P0113,1,0.05
O05620,P0184,1,0.15
O05621,P0059,2,0.15
O05622,P0058,2,0.1
O05623,P0018,3,0.0
O05623,P0160,2,0.0
O05623,P0125,1,0.0
O05624,P0145,4,0.0
O05624,P0020,1,0.0
O05625,P0123,1,0.0
O05625,P0005,1,0.05
O05625,P0092,1,0.15
O05625,P0127,2,0.15
O05626,P0091,2,0.1
O05626,P0062,1,0.1
O05627,P0093,1,0.0
O05627,P0150,2,0.0
O05627,P0190,2,0.1
O05628,P0168,2,0.0
O05629,P0143,1,0.15
O05630,P0162,4,0.05
O05630,P0030,2,0.1
O05631,P0035,1,0.0
O05631,P0087,2,0.15
O05631,P0118,1,0.15
O05632,P0018,3,0.0
O05633,P0117,1,0.1
O05633,P0141,5,0.0
O05634,P0177,2,0.0
O05635,P0175,1,0.0
O05636,P0023,2,0.05
O05636,P0120,2,0.1
O05636,P0075,1,0.05
O05637,P0007,1,0.0
O05638,P0051,1,0.05
O05638,P0057,1,0.0
O05639,P0179,2,0.05
O05639,P0174,2,0.05
O05640,P0056,1,0.0
O05641,P0116,1,0.0
O05642,P0033,1,0.0
O05643,P0085,1,0.1
O05643,P0052,1,0.2
O05644,P0167,1,0.05
O05644,P0160,1,0.0
O05645,P0116,1,0.15
O05645,P0188,2,0.2
O05645,P0073,2,0.0
O05645,P0093,1,0.0
O05646,P0043,4,0.0
O05646,P0062,2,0.05
O05646,P0144,1,0.0
O05647,P0195,1,0.05
O05647,P0006,2,0.0
O05647,P0109,3,0.15
O05648,P0152,1,0.15
O05648,P0121,1,0.0
O05649,P0023,1,0.05
O05650,P0160,2,0.15
O05650,P0023,1,0.15
O05651,P0082,5,0.05
O05652,P0055,3,0.05
O05652,P0200,3,0.05
O05653,P0143,1,0.1
O05653,P0129,5,0.05
O05653,P0189,1,0.1
O05654,P0143,1,0.15
O05655,P0185,1,0.0
O05656,P0140,3,0.0
O05657,P0144,5,0.05
O05658,P0064,2,0.0
O05658,P0147,1,0.1
O05659,P0073,1,0.0
O05659,P0148,2,0.1
O05659,P0174,1,0.05
O05660,P0188,3,0.05
O05661,P0110,1,0.0
O05661,P0116,1,0.0
O05661,P0191,1,0.15
O05662,P0190,1,0.15
O05662,P0021,1,0.05
O05663,P0021,2,0.0
O05663,P0138,2,0.15
O05663,P0038,1,0.0
O05664,P0144,5,0.05
O05665,P0006,2,0.0
O05665,P0039,2,0.0
O05666,P0197,5,0.2
O05666,P0061,1,0.05
O05667,P0102,2,0.1
O05668,P0168,2,0.15
O05668,P0110,1,0.0
O05669,P0028,5,0.0
O05670,P0153,3,0.05
O05671,P0012,1,0.1
O05672,P0140,2,0.05
O05673,P0110,2,0.0
O05673,P0145,1,0.0
O05674,P0005,1,0.2
O05674,P0197,2,0.0
O05675,P0058,4,0.1
O05675,P0094,2,0.0
O05676,P0124,2,0.0
O05677,P0101,2,0.05
O05677,P0188,2,0.05
O05677,P0033,2,0.0
O05677,P0168,1,0.0
O05678,P0008,1,0.0
O05678,P0101,1,0.05
O05678,P0046,1,0.05
O05679,P0131,1,0.05
O05679,P0051,2,0.0
O05680,P0098,5,0.05
O05680,P0159,1,0.1
O05680,P0007,1,0.0
O05681,P0142,3,0.0
O05681,P0005,2,0.05
O05681,P0094,2,0.05
O05682,P0140,1,0.05
O05682,P0063,2,0.05
O05682,P0191,2,0.05
O05682,P0022,2,0.05
O05683,P0162,2,0.0
O05684,P0120,2,0.0
O05684,P0031,1,0.0
O05685,P0124,1,0.05
O05686,P0094,2,0.2
O05686,P0191,1,0.15
O05686,P0072,3,0.05
O05687,P0191,4,0.1
O05687,P0103,1,0.0
O05687,P0036,1,0.05
O05688,P0010,2,0.0
O05688,P0090,2,0.0
O05688,P0008,1,0.0
O05689,P0038,1,0.15
O05689,P0058,2,0.0
O05690,P0014,3,0.2
O05690,P0158,2,0.05
O05691,P0045,1,0.05
O05691,P0023,1,0.0
O05692,P0147,3,0.1
O05692,P0176,1,0.05
O05692,P0045,5,0.0
O05693,P0074,1,0.0
O05693,P0013,3,0.0
O05694,P0078,5,0.0
O05695,P0198,5,0.0
O05695,P0187,4,0.05
O05695,P0015,1,0.15
O05696,P0172,1,0.0
O05697,P0098,3,0.15
O05697,P0084,1,0.05
O05698,P0016,1,0.0
O05698,P0052,1,0.15
O05698,P0037,1,0.0
O05699,P0059,1,0.0
O05700,P0138,1,0.15
O05700,P0070,5,0.05
O05701,P0189,1,0.05
O05702,P0186,1,0.05
O05702,P0004,5,0.05
O05703,P0043,1,0.0
O05703,P0094,1,0.05
O05704,P0124,1,0.0
O05705,P0041,3,0.0
O05705,P0040,2,0.05
O05706,P0154,2,0.1
O05707,P0195,4,0.0
O05707,P0061,1,0.1
O05707,P0190,1,0.1
O05708,P0187,1,0.0
O05709,P0142,1,0.0
O05709,P0007,4,0.05
O05710,P0167,1,0.0
O05710,P0188,2,0.1
O05710,P0137,1,0.05
O05711,P0141,1,0.0
O05712,P0043,2,0.15
O05713,P0078,2,0.05
O05713,P0006,1,0.0
O05713,P0118,1,0.1
O05713,P0172,5,0.0
O05714,P0095,2,0.0
O05714,P0179,1,0.05
O05714,P0113,1,0.15
O05715,P0102,1,0.05
O05715,P0036,1,0.0
O05715,P0031,2,0.0
O05715,P0123,2,0.1
O05716,P0094,2,0.15
O05717,P0184,1,0.05
O05718,P0121,4,0.1
O05718,P0088,3,0.0
O05719,P0140,1,0.0
O05719,P0052,2,0.05
O05720,P0018,1,0.1
O05720,P0192,1,0.0
O05720,P0029,1,0.0
O05721,P0141,1,0.05
O05722,P0077,2,0.0
O05723,P0044,5,0.0
O05724,P0149,1,0.0
O05724,P0158,2,0.0
O05725,P0012,3,0.0
O05725,P0080,2,0.0
O05726,P0150,1,0.0
O05727,P0050,3,0.0
O05727,P0072,1,0.15
O05727,P0138,2,0.05
O05728,P0080,1,0.1
O05728,P0034,1,0.0
O05728,P0126,3,0.2
O05728,P0089,3,0.0
O05729,P0102,2,0.0
O05730,P0119,1,0.0
O05730,P0061,2,0.05
O05730,P0156,1,0.0
O05731,P0186,2,0.05
O05731,P0103,1,0.0
O05731,P0143,5,0.0
O05732,P0168,3,0.2
O05732,P0078,3,0.05
O05732,P0059,2,0.0
O05733,P0153,2,0.05
O05734,P0016,4,0.0
O05734,P0171,1,0.0
O05735,P0062,1,0.1
O05735,P0133,1,0.1
O05735,P0046,2,0.1
O05736,P0009,2,0.05
O05736,P0190,2,0.0
O05737,P0150,3,0.05
O05738,P0038,3,0.0
O05739,P0028,2,0.0
O05740,P0017,1,0.15
O05740,P0159,1,0.05
O05741,P0158,1,0.15
O05741,P0110,1,0.1
O05741,P0072,1,0.05
O05742,P0121,2,0.0
O05742,P0069,1,0.05
O05743,P0090,2,0.0
O05743,P0155,1,0.05
O05744,P0020,1,0.0
O05744,P0060,1,0.15
O05745,P0015,3,0.1
O05746,P0059,2,0.0
O05746,P0068,2,0.0
O05747,P0089,4,0.1
O05747,P0002,2,0.0
O05748,P0096,2,0.15
O05749,P0006,1,0.0
O05750,P0197,1,0.2
O05750,P0151,1,0.1
O05751,P0098,5,0.1
O05751,P0200,5,0.0
O05752,P0015,1,0.2
O05752,P0109,2,0.1
O05753,P0088,4,0.0
O05754,P0133,2,0.0
O05754,P0104,2,0.0
O05755,P0132,1,0.05
O05755,P0101,1,0.05
O05756,P0082,1,0.05
O05757,P0023,1,0.1
O05757,P0016,1,0.2
O05757,P0195,2,0.05
O05757,P0146,2,0.15
O05758,P0181,1,0.05
O05759,P0183,2,0.05
O05759,P0019,2,0.0
O05759,P0122,1,0.05
O05759,P0195,2,0.05
O05760,P0161,1,0.05
O05760,P0144,2,0.05
O05760,P0109,2,0.0
O05761,P0146,3,0.0
O05761,P0177,1,0.1
O05761,P0117,1,0.0
O05762,P0071,1,0.0
O05762,P0084,1,0.2
O05763,P0066,1,0.05
O05764,P0186,1,0.1
O05764,P0188,1,0.1
O05765,P0106,1,0.05
O05765,P0048,3,0.0
O05765,P0035,1,0.05
O05765,P0052,2,0.05
O05766,P0146,2,0.0
O05766,P0170,2,0.0
O05767,P0124,1,0.05
O05768,P0098,4,0.0
O05769,P0138,4,0.0
O05770,P0143,2,0.05
O05771,P0021,3,0.0
O05772,P0027,1,0.1
O05772,P0073,2,0.05
O05773,P0200,4,0.0
O05774,P0182,2,0.15
O05775,P0172,1,0.0
O05775,P0117,1,0.0
O05775,P0050,2,0.05
O05776,P0166,1,0.0
O05776,P0004,4,0.0
O05776,P0132,1,0.15
O05776,P0072,2,0.05
O05777,P0104,3,0.1
O05778,P0155,1,0.15
O05778,P0025,1,0.05
O05778,P0151,2,0.1
O05779,P0148,3,0.0
O05779,P0073,2,0.0
O05779,P0183,2,0.05
O05780,P0011,2,0.0
O05780,P0098,1,0.1
O05781,P0180,2,0.0
O05781,P0121,2,0.1
O05782,P0144,1,0.05
O05782,P0163,4,0.1
O05783,P0041,1,0.05
O05783,P0171,2,0.05
O05783,P0178,1,0.0
O05784,P0193,1,0.0
O05784,P0112,2,0.0
O05784,P0140,2,0.0
O05785,P0001,2,0.0
O05786,P0098,1,0.1
O05786,P0018,4,0.0
O05787,P0113,1,0.1
O05787,P0024,1,0.15
O05787,P0093,1,0.2
O05787,P0175,1,0.0
O05788,P0087,1,0.1
O05788,P0110,2,0.15
O05789,P0106,2,0.1
O05789,P0117,1,0.0
O05790,P0055,2,0.05
O05791,P0181,1,0.05
O05791,P0049,2,0.15
O05792,P0033,1,0.05
O05792,P0129,2,0.05
O05793,P0048,3,0.2
O05794,P0184,1,0.1
O05794,P0021,3,0.05
O05794,P0161,1,0.05
O05795,P0007,1,0.0
O05796,P0106,1,0.05
O05796,P0007,1,0.0
O05796,P0018,3,0.05
O05797,P0136,1,0.0
O05798,P0065,1,0.15
O05799,P0008,1,0.1
O05799,P0159,1,0.1
O05800,P0162,3,0.1
O05800,P0018,2,0.05
O05801,P0132,2,0.1
O05801,P0191,2,0.1
O05802,P0054,3,0.05
O05803,P0007,1,0.05
O05803,P0093,1,0.05
O05804,P0020,2,0.05
O05805,P0017,1,0.0
O05806,P0093,2,0.15
O05806,P0129,2,0.05
O05807,P0180,5,0.15
O05808,P0010,1,0.2
O05808,P0093,3,0.05
O05809,P0037,2,0.0
O05809,P0083,1,0.0
O05810,P0103,1,0.0
O05810,P0160,3,0.05
O05810,P0143,2,0.1
O05811,P0146,1,0.0
O05811,P0161,2,0.1
O05812,P0035,2,0.0
O05812,P0114,2,0.05
O05812,P0173,2,0.1
O05813,P0136,2,0.0
O05814,P0047,4,0.15
O05815,P0021,3,0.0
O05815,P0025,2,0.0
O05816,P0185,3,0.0
O05816,P0157,1,0.0
O05817,P0130,1,0.0
O05818,P0022,3,0.1
O05818,P0102,1,0.05
O05818,P0116,4,0.1
O05819,P0045,3,0.15
O05819,P0110,2,0.2
O05820,P0165,1,0.0
O05820,P0094,2,0.05
O05820,P0069,2,0.0
O05821,P0100,1,0.1
O05821,P0169,4,0.0
O05822,P0041,2,0.15
O05822,P0108,3,0.0
O05822,P0175,1,0.15
O05823,P0010,3,0.0
O05824,P0043,2,0.05
O05824,P0005,2,0.0
O05825,P0109,1,0.0
O05825,P0111,3,0.0
O05825,P0091,1,0.0
O05826,P0075,1,0.0
O05826,P0098,1,0.05
O05826,P0197,1,0.15
O05826,P0129,2,0.05
O05827,P0158,2,0.05
O05827,P0088,1,0.15
O05828,P0063,1,0.0
O05828,P0141,4,0.1
O05829,P0054,3,0.1
O05830,P0087,1,0.1
O05830,P0194,4,0.0
O05831,P0171,1,0.1
O05831,P0072,1,0.05
O05831,P0192,4,0.05
O05832,P0037,1,0.0
O05832,P0101,3,0.05
O05832,P0177,1,0.05
O05833,P0078,1,0.1
O05833,P0180,1,0.1
O05834,P0039,2,0.0
O05835,P0099,1,0.1
O05835,P0182,1,0.05
O05836,P0045,1,0.15
O05836,P0085,2,0.1
O05837,P0029,1,0.05
O05837,P0192,1,0.0
O05838,P0173,4,0.05
O05839,P0111,5,0.0
O05839,P0008,2,0.15
O05840,P0174,1,0.05
O05840,P0131,3,0.0
O05840,P0133,1,0.1
O05841,P0115,1,0.0
O05841,P0179,4,0.05
O05841,P0031,2,0.0
O05841,P0017,2,0.05
O05842,P0188,1,0.0
O05843,P0041,4,0.0
O05844,P0121,4,0.1
O05844,P0032,1,0.0
O05844,P0180,3,0.1
O05844,P0076,1,0.0
O05845,P0198,1,0.05
O05845,P0129,1,0.0
O05845,P0173,1,0.05
O05846,P0031,1,0.15
O05846,P0142,1,0.15
O05847,P0049,1,0.0
O05848,P0053,1,0.05
O05849,P0002,1,0.1
O05849,P0095,1,0.0
O05850,P0015,1,0.2
O05850,P0160,1,0.1
O05851,P0184,3,0.2
O05851,P0190,1,0.1
O05851,P0002,1,0.0
O05852,P0125,5,0.05
O05853,P0188,2,0.05
O05853,P0046,2,0.1
O05854,P0047,4,0.05
O05855,P0079,2,0.05
O05855,P0156,1,0.0
O05856,P0016,1,0.0
O05856,P0100,2,0.0
O05856,P0091,2,0.0
O05857,P0113,3,0.0
O05857,P0071,1,0.0
O05858,P0192,3,0.0
O05858,P0144,1,0.05
O05859,P0109,3,0.05
O05859,P0004,1,0.15
O05860,P0082,1,0.1
O05860,P0132,2,0.05
O05860,P0093,1,0.0
O05860,P0104,1,0.05
O05861,P0062,2,0.0
O05861,P0147,1,0.05
O05862,P0056,1,0.05
O05862,P0192,3,0.0
O05863,P0030,1,0.2
O05863,P0061,1,0.15
O05864,P0165,1,0.0
O05864,P0031,2,0.05
O05864,P0174,1,0.15
O05865,P0065,1,0.0
O05865,P0129,2,0.1
O05866,P0121,1,0.0
O05866,P0141,1,0.2
O05866,P0028,2,0.0
O05867,P0120,1,0.0
O05867,P0113,5,0.0
O05867,P0029,1,0.0
O05868,P0172,3,0.05
O05868,P0010,5,0.0
O05869,P0195,1,0.0
O05869,P0138,2,0.0
O05870,P0086,2,0.0
O05870,P0095,2,0.1
O05871,P0028,2,0.0
O05871,P0133,4,0.2
O05872,P0085,1,0.0
O05872,P0185,1,0.0
O05872,P0104,1,0.0
O05873,P0015,2,0.15
O05874,P0068,2,0.05
O05875,P0002,1,0.1
O05875,P0039,1,0.2
O05876,P0168,1,0.0
O05876,P0159,1,0.0
O05877,P0078,1,0.0
O05878,P0076,2,0.15
O05879,P0180,2,0.05
O05880,P0042,1,0.0
O05880,P0008,1,0.2
O05880,P0030,1,0.05
O05881,P0141,3,0.1
O05881,P0189,4,0.0
O05881,P0105,2,0.0
O05882,P0066,1,0.0
O05882,P0013,2,0.05
O05883,P0107,2,0.0
O05884,P0119,2,0.0
O05885,P0002,1,0.05
O05885,P0043,1,0.05
O05886,P0064,2,0.0
O05886,P0121,2,0.0
O05887,P0161,1,0.0
O05888,P0025,2,0.1
O05888,P0127,1,0.0
O05889,P0117,1,0.0
O05889,P0055,2,0.0
O05890,P0153,5,0.1
O05890,P0079,1,0.0
O05891,P0142,1,0.2
O05891,P0101,2,0.2
O05892,P0025,2,0.0
O05893,P0129,1,0.05
O05893,P0059,2,0.05
O05894,P0090,2,0.05
O05894,P0130,2,0.1
O05894,P0060,1,0.0
O05894,P0189,1,0.0
O05895,P0038,2,0.05
O05895,P0190,2,0.0
O05895,P0078,1,0.0
O05895,P0157,1,0.05
O05896,P0011,1,0.0
O05897,P0049,4,0.0
O05897,P0038,1,0.05
O05898,P0191,2,0.05
O05899,P0036,1,0.1
O05900,P0008,2,0.05
O05900,P0052,1,0.0
O05901,P0172,1,0.0
O05901,P0165,1,0.15
O05902,P0097,1,0.15
O05902,P0082,3,0.15
O05903,P0070,2,0.1
O05904,P0190,1,0.2
O05905,P0177,2,0.0
O05905,P0142,1,0.0
O05905,P0153,1,0.05
O05906,P0100,1,0.05
O05907,P0155,3,0.0
O05907,P0119,1,0.1
O05908,P0018,3,0.2
O05908,P0168,1,0.2
O05909,P0029,3,0.05
O05909,P0007,2,0.0
O05909,P0165,2,0.05
O05910,P0132,4,0.0
O05911,P0167,1,0.2
O05911,P0190,1,0.1
O05912,P0152,1,0.0
O05912,P0135,1,0.15
O05913,P0041,1,0.0
O05914,P0122,1,0.05
O05914,P0127,1,0.0
O05915,P0084,4,0.05
O05915,P0075,1,0.05
O05916,P0068,1,0.0
O05916,P0135,2,0.0
O05916,P0173,1,0.05
O05917,P0165,3,0.0
O05917,P0151,2,0.05
O05918,P0145,4,0.0
O05918,P0052,2,0.15
O05918,P0087,5,0.05
O05919,P0108,1,0.0
O05919,P0038,4,0.15
O05920,P0036,1,0.05
O05920,P0179,2,0.05
O05920,P0104,2,0.0
O05920,P0111,1,0.15
O05921,P0058,1,0.0
O05921,P0064,2,0.1
O05922,P0005,2,0.0
O05923,P0013,1,0.05
O05923,P0031,3,0.05
O05924,P0007,1,0.0
O05924,P0069,1,0.05
O05924,P0022,1,0.0
O05925,P0158,2,0.05
O05926,P0060,4,0.05
O05927,P0128,1,0.05
O05928,P0010,1,0.2
O05929,P0102,2,0.15
O05929,P0057,3,0.05
O05929,P0097,3,0.0
O05930,P0056,1,0.0
O05930,P0151,3,0.05
O05931,P0186,3,0.0
O05931,P0068,2,0.0
O05932,P0020,1,0.1
O05933,P0115,2,0.05
O05934,P0076,1,0.0
O05934,P0019,1,0.0
O05935,P0050,1,0.05
O05936,P0191,2,0.05
O05936,P0177,1,0.0
O05937,P0179,1,0.2
O05938,P0083,2,0.2
O05939,P0019,4,0.05
O05939,P0106,1,0.0
O05939,P0139,2,0.0
O05940,P0146,2,0.0
O05941,P0046,1,0.15
O05942,P0197,1,0.15
O05942,P0200,3,0.0
O05942,P0138,1,0.0
O05942,P0116,1,0.0
O05943,P0139,2,0.0
O05944,P0136,1,0.05
O05945,P0190,4,0.0
O05946,P0113,1,0.1
O05946,P0027,2,0.0
O05946,P0070,3,0.1
O05947,P0046,1,0.15
O05947,P0132,1,0.0
O05947,P0071,1,0.15
O05948,P0066,4,0.0
O05948,P0198,2,0.05
O05949,P0142,2,0.1
O05950,P0136,2,0.15
O05950,P0198,3,0.05
O05951,P0118,1,0.05
O05951,P0129,5,0.1
O05952,P0075,1,0.0
O05953,P0095,3,0.0
O05953,P0006,1,0.0
O05953,P0029,1,0.0
O05954,P0106,2,0.1
O05954,P0129,2,0.15
O05955,P0095,2,0.1
O05955,P0140,1,0.05
O05956,P0032,1,0.0
O05956,P0129,1,0.05
O05957,P0186,1,0.0
O05958,P0057,3,0.05
O05959,P0069,4,0.1
O05959,P0173,2,0.05
O05959,P0197,3,0.0
O05960,P0163,1,0.1
O05961,P0178,2,0.1
O05962,P0178,5,0.1
O05962,P0139,3,0.1
O05963,P0071,1,0.05
O05963,P0170,1,0.0
O05964,P0085,4,0.0
O05964,P0113,1,0.15
O05965,P0020,2,0.15
O05965,P0123,2,0.0
O05965,P0077,1,0.0
O05966,P0170,2,0.0
O05967,P0111,2,0.1
O05967,P0194,1,0.1
O05968,P0120,3,0.1
O05969,P0149,2,0.15
O05969,P0036,2,0.0
O05969,P0057,1,0.0
O05969,P0027,2,0.15
O05970,P0067,1,0.1
O05971,P0085,1,0.05
O05971,P0171,1,0.0
O05971,P0134,1,0.0
O05972,P0045,4,0.05
O05972,P0137,2,0.05
O05972,P0037,1,0.15
O05973,P0052,5,0.15
O05973,P0185,2,0.05
O05974,P0052,3,0.1
O05974,P0018,1,0.0
O05975,P0136,2,0.1
O05975,P0198,2,0.1
O05976,P0151,2,0.15
O05976,P0181,2,0.0
O05976,P0124,1,0.1
O05977,P0151,2,0.05
O05977,P0198,1,0.0
O05978,P0044,2,0.15
O05979,P0186,1,0.1
O05979,P0110,2,0.1
O05979,P0162,2,0.0
O05979,P0045,1,0.0
O05980,P0191,1,0.0
O05980,P0040,2,0.05
O05981,P0091,4,0.0
O05981,P0159,1,0.0
O05982,P0053,3,0.2
O05982,P0153,1,0.15
O05983,P0010,2,0.0
O05984,P0037,3,0.0
O05984,P0182,1,0.05
O05984,P0163,4,0.05
O05985,P0183,2,0.1
O05985,P0005,1,0.05
O05986,P0155,2,0.0
O05986,P0026,2,0.05
O05986,P0084,1,0.1
O05987,P0179,1,0.05
O05988,P0133,1,0.0
O05988,P0131,1,0.15
O05988,P0067,3,0.0
O05989,P0007,1,0.1
O05990,P0057,1,0.0
O05990,P0008,1,0.0
O05991,P0140,1,0.0
O05992,P0043,5,0.05
O05993,P0079,2,0.0
O05993,P0089,1,0.1
O05994,P0034,2,0.0
O05995,P0110,5,0.05
O05995,P0136,1,0.1
O05996,P0138,2,0.15
O05997,P0112,1,0.15
O05998,P0164,2,0.0
O05998,P0154,4,0.15
O05998,P0100,2,0.05
O05999,P0004,3,0.0
O06000,P0015,1,0.0
O06001,P0142,1,0.1
O06002,P0051,1,0.05
O06002,P0199,2,0.1
O06002,P0031,1,0.15
O06003,P0095,1,0.05
O06004,P0049,1,0.0
O06004,P0088,2,0.05
O06005,P0156,2,0.05
O06005,P0176,1,0.1
O06006,P0005,3,0.0
O06007,P0012,1,0.05
O06008,P0099,1,0.0
O06008,P0005,3,0.1
O06009,P0199,1,0.05
O06010,P0003,1,0.1
O06010,P0179,3,0.0
O06011,P0041,1,0.0
O06012,P0192,2,0.0
O06012,P0184,1,0.15
O06013,P0083,1,0.1
O06013,P0019,1,0.0
O06013,P0008,1,0.1
O06014,P0110,2,0.05
O06014,P0008,2,0.0
O06015,P0165,1,0.0
O06015,P0077,1,0.2
O06015,P0192,2,0.05
O06016,P0182,3,0.05
O06017,P0008,1,0.0
O06017,P0126,1,0.2
O06018,P0028,1,0.0
O06019,P0003,2,0.0
O06019,P0164,3,0.0
O06020,P0126,1,0.1
O06021,P0041,1,0.05
O06022,P0181,4,0.05
O06023,P0039,2,0.0
O06024,P0007,1,0.05
O06025,P0122,2,0.0
O06026,P0174,2,0.1
O06026,P0085,2,0.1
O06027,P0048,3,0.15
O06028,P0181,2,0.15
O06029,P0187,1,0.2
O06029,P0074,1,0.0
O06029,P0067,3,0.1
O06030,P0093,1,0.05
O06030,P0030,1,0.05
O06031,P0081,2,0.1
O06032,P0144,5,0.05
O06032,P0115,2,0.0
O06033,P0127,1,0.0
O06033,P0169,2,0.05
O06033,P0020,3,0.0
O06033,P0139,2,0.05
O06034,P0117,1,0.15
O06035,P0110,1,0.0
O06036,P0116,5,0.05
O06036,P0147,1,0.2
O06037,P0009,3,0.05
O06038,P0061,4,0.05
O06038,P0194,2,0.05
O06039,P0056,3,0.1
O06039,P0114,2,0.0
O06039,P0060,1,0.05
O06040,P0064,4,0.0
O06040,P0163,2,0.05
O06041,P0170,2,0.0
O06041,P0053,2,0.0
O06041,P0152,4,0.0
O06042,P0097,1,0.0
O06043,P0130,1,0.0
O06043,P0133,1,0.05
O06043,P0016,2,0.05
O06043,P0144,5,0.05
O06044,P0024,2,0.1
O06044,P0068,4,0.0
O06045,P0168,1,0.05
O06046,P0192,3,0.1
O06046,P0194,1,0.15
O06046,P0005,2,0.0
O06047,P0056,4,0.0
O06048,P0177,1,0.0
O06049,P0148,1,0.0
O06050,P0022,1,0.05
O06050,P0197,1,0.05
O06050,P0200,1,0.1
O06050,P0180,1,0.2
O06051,P0004,1,0.0
O06051,P0116,3,0.0
O06051,P0040,1,0.1
O06052,P0179,1,0.0
O06052,P0040,2,0.2
O06052,P0011,4,0.05
O06052,P0116,3,0.15
O06053,P0059,1,0.0
O06053,P0111,3,0.15
O06054,P0094,1,0.0
O06054,P0174,1,0.0
O06054,P0001,2,0.05
O06055,P0194,1,0.05
O06056,P0008,3,0.0
O06056,P0033,1,0.05
O06056,P0003,4,0.15
O06057,P0021,1,0.15
O06057,P0002,3,0.2
O06058,P0030,1,0.05
O06058,P0039,2,0.0
O06059,P0200,5,0.0
O06059,P0122,2,0.0
O06059,P0171,2,0.05
O06060,P0062,1,0.1
O06060,P0065,3,0.2
O06061,P0131,4,0.0
O06061,P0061,1,0.05
O06062,P0175,4,0.15
O06062,P0118,1,0.1
O06063,P0174,1,0.15
O06064,P0065,2,0.0
O06064,P0156,2,0.05
O06065,P0036,1,0.0
O06066,P0091,1,0.15
O06066,P0077,1,0.05
O06067,P0163,2,0.0
O06068,P0084,1,0.0
O06069,P0094,1,0.15
O06069,P0126,3,0.1
O06070,P0048,3,0.0
O06070,P0197,1,0.0
O06071,P0181,2,0.05
O06071,P0043,2,0.0
O06072,P0170,2,0.05
O06072,P0034,1,0.05
O06073,P0047,2,0.0
O06073,P0022,2,0.0
O06074,P0037,3,0.1
O06075,P0115,1,0.0
O06076,P0065,3,0.0
O06076,P0159,1,0.0
O06077,P0157,2,0.0
O06077,P0068,1,0.0
O06078,P0175,2,0.05
O06078,P0188,1,0.05
O06079,P0029,2,0.1
O06079,P0013,3,0.05
O06079,P0079,1,0.05
O06080,P0197,3,0.1
O06081,P0083,1,0.0
O06081,P0036,3,0.15
O06081,P0065,2,0.0
O06082,P0176,3,0.0
O06082,P0009,2,0.15
O06082,P0115,2,0.15
O06083,P0026,5,0.15
O06084,P0032,4,0.0
O06085,P0169,5,0.0
O06085,P0039,3,0.0
O06086,P0185,1,0.0
O06086,P0081,2,0.05
O06086,P0183,1,0.1
O06087,P0197,1,0.0
